tweet_id,sentiment,author,content
1753050034,surprise,michaelsheehan,Obama's Speech at the Correspondents Association - He has promised to complete his next 100 days in 72  http://tinyurl.com/qmu8mk
1753050065,neutral,_writersblock_,@LuvinMeSomeD thanks :0 I will try
1753050121,neutral,GD01,about to run the hinckley half marathon!  Fingers crossed for a &lt;1h30m time
1753050181,surprise,Amanduh03,The night is still young ;) &lt;3
1753050199,relief,iGustavo,"@BrisbaneGirl I like tweetie better, that is what I use all the time"
1753050231,neutral,aLeKnight,@RetroRewind Dave i ask you for &quot;The Fix&quot; by JK!!! and send HI to my sister Lisette and me ( Alejandra ) from Mexico!!!!!
1753050282,neutral,droidgeek,"ok twitter fam.. my mom has plans for tmrw that dont include me  but i still have errands to run in the early morn, so nighty nite all"
1753050325,fun,RoShine,"@Afrykah Happy Mothersday btw! Look at the bright side, you can chill all day today"
1753050363,love,falcon204,Happy Mothers Day to all the Mommies!
1753050370,love,chelseydee,Still totally excited that my oldest friend @Spencesaur has twitter. I luff my Spencer! Even though he has rabies
1753050392,enthusiasm,LuCiajavon,@lavvocato got it. Welchs grape too please
1753050425,love,viswaa88,Happy Mothers' day!
1753050481,love,stopthefiction,@officialTila Your so down to earth..and REAL! I love that about you  woo! Tila Army!
1753050559,worry,frumpburger,"@ratherlargedog You should hate your gender less. Not all men are bad. In fact, I quite like mens."
1753050595,happiness,Iris87,@JoelMadden great song even if i can't understand lol
1753050603,fun,marvinrobles,Reminiscing my old days by listening to old music.
1753050651,sadness,LisaRez,"@oohhMandy ITSNIKKITIME haha...shiiit, that was Austin o'brien..pardon my BAD call!"
1753050652,neutral,stephsmilesx3,@Kev_95 WangoTango  where were you? lol
1753050690,worry,mimiluv09,OMG disco is PACKED!!!
1753050740,happiness,deborahn00b,time for mimi's
1753050743,neutral,kistinfrancia,@nadyanandita hey hey.. ketemu lagi kita di twitter
1753050762,neutral,Keepthefaith_,"@iamjonathancook goodnight, God bless"
1753050778,surprise,LadyLegend,@CPE24 I was waiting on him to tell me what he want
1753050795,fun,JeNnI_EiDe,@jojowright I will bring you cases of mountain dew if you give @_Slamma_ 2 tixs to see taylor swift!
1753050834,worry,frostedbetty,@akomuzikera clearly need to crack the whip some more
1753050839,love,cece_newnew,@iNanz bet sexy; i added u on myspace!
1753050850,fun,cprsumalinog,"If someone have a friendster profy!,.just add me!,.ayt!?,.lol!,.http://bit.ly/UsPlN !"
1753050904,happiness,jhairstyle,third date went well....moving on to fourth!!!!!!
1753050947,neutral,SanjanaSharma,@OlmyT Sure. I'll try n keep that up! =P You enjoy studying. Cya!
1753050958,surprise,luisgalarza,@pane2 Really! No even a little bit of #pane
1753051017,happiness,DarkMireille,@solangeknowles HAPPY MOTHERS DAY  I hope you'll have a great day today
1753051095,neutral,gallery32,going to bed
1753051129,happiness,flipsideb,Back from hospital. Doc says I'll live
1753051169,empty,imsoapee,@sjrozas LOL. About to leave.
1753051180,love,babydestiny24,@AaronLHB you got her a watch? Thts sooooo sweet
1753051235,happiness,Mollyshih,Wango tango!!! Good night all
1753051305,love,ricz_abyss,HAPPY MOTHER'S DAY
1753051432,love,sweetdreamer,@tldavidson Totally!!! Rock onnnn!
1753051436,fun,ensetsu,is addicted to the pet society app on facebook
1753051444,enthusiasm,RegineFilange,@adnamay Yup  On to Mother's Day. Any plans for your birthday?
1753051479,relief,NickMcLaren,"@cloud79 I thought the same thing, but felt a bit better when I saw no less than 5 other cameras there"
1753051529,neutral,mickiiiii,i really wanna go to australia and england.
1753051537,neutral,keonr,Drink #7 or 8 for me (at the club). Been drinking for the past 6 hours.  http://twitpic.com/4wn9q
1753051656,love,roxygurl98,I'm emailing my best friend Deanna with my yahoo account. Emailing is FUN.  &lt;3
1753051693,surprise,metally9,just bought 5 bouquets of flowers and put em all together and arranged them all pretty for my momma in the morning!  ::proud of myself::
1753051788,happiness,garretjiroux,no clubs...no parties...ive spent my friday and saturday night workin on music and am quit content
1753051824,happiness,steenie,I'm Christine and I'm a friggin' shopaholic. Check out my new coat  Had to promise someone I wouldn't spend for 2 weeks after buying this
1753051839,fun,xojoejonasox,Goodnight fellow twitters and tj ststas
1753051905,hate,ianmuli,samberg and timberlake collaboration; dick in a box
1753051947,enthusiasm,catdeeezy,&quot;The weather outside is weather&quot; hahah made me feel better
1753051953,neutral,Sir_Almo,Hey i'm on FaceBook come check me out http://bit.ly/17jIy8   tell me ur username if you ADD ME
1753052017,love,kiannabanks,@liltwist twist cld u follow me  ill love u forever
1753052040,love,CarmenMolder,@tweerrerbot  Well I was following you because I think your interesting ... and I was right
1753052181,happiness,ncjack,Great day...Rode the beach cruisers into town to see Culver City Antique Car Show. Found my next bike.   http://twitpic.com/4wn71
1753052257,fun,cookie_crumbles,@prateek_agwl Talking to whom? This 'Shah Rukh Khan' is an imposter here... LOL! BTW thanx for the follow...
1753052267,neutral,arvl17,Adding Comments for my friends  want sum?
1753052276,worry,Quimo,@RetroRewind Thank You I came on late so YES didn't have a chance to hear it
1753052338,sadness,jacksonpalmer,@twisty7867 i'm using paint.net x64 and it's running crazily fast - can't afford CS4 unfortunately... yet
1753052362,love,unifiedclock,I just received a mothers day card from my lovely daughter wishing my a happy mothers day  http://tr.im/kWK9
1753052376,sadness,Milliah16,@solangeknowles I'm proud of You Solange.
1753052380,fun,epalayan,Cum fiesta at my house in my mouth  hit me up for the password
1753052468,relief,superannuation,"@guittaraxx Trust me, that's a GOOD thing. Your 40-something self will thank you."
1753052502,neutral,nikimere,@Lynne_Lyons You get championship points for the heats too
1753052537,fun,AshleyWondersss,Seeing my brother graduate tomorrow. Should be fun.
1753052594,happiness,JTheMachine,@B_Wright THANK YOU! &quot;Return of the Mack&quot; is THE jam!
1753052720,surprise,getsmeoff,@nicaliciousx hale yeahhh that's the coolest part about it ;) hahaha. And I can match grieco!
1753052727,surprise,drnormal,"@7thscreen Damn! First Yes, than Frank Zappa..."
1753052765,worry,tomokahana,HMV Shinjuku
1753052794,neutral,pedrocs,"@jpdonga been there, done that"
1753052843,fun,georgie_carroll,"@Toongen before he could do it. So, so sad. You should read it"
1753052949,neutral,Rikkio16,Uppp. dnt feel like goin to bed? blahh boredd.. thinkin about men hmmm  ha
1753052960,happiness,MarkMayhew,"@filos @elliottucker thanks for the r/t, I was hoping I had some *classy* followers"
1753052978,worry,carmalog,@Marcyluvstravel omg! I dont blame you! hope you didnt hurt him too bad
1753052995,relief,LovableKeKe,"@DawnRichard Dawwwwwwwwwwwwn, I hit u back and told u y..........so please Read it, and pray before u decide"
1753053104,happiness,jony2008,is going home after an awesome time with the peeps
1753053143,surprise,Xenoprime,Actual wiki entry &quot;The Million Dollar Homepage&quot; made me just shake my head due to the fact that ... sometimes...somtimes things just work
1753053248,happiness,ItsJustDi,Signing off for the night. Watching &quot;The Reader&quot; and I'm sure I'll snooze off at some point. Good night all
1753053317,neutral,sexiiebarbiie,@PhillyCustoms Naw forget it then. I will only if u take them
1753053346,relief,DisneyLuver,it's midnight.
1753053351,neutral,muzicg,@JoelMadden how long did it take you to learn the song
1753053426,happiness,deannatabone,drunkfda twittering is lone of my favorite hobbies&lt;3 being drunk is my PROFESSIONNNNN
1753072218,love,jimzak,"@suppz yeah, but Mr. Mom's I would say, appreciate their wives much more than the avg dad   I have a new found respect for mothers now"
1753072255,worry,rhettroberts,@marco_cali Good morning
1753072302,happiness,moobit426,random night of fun  now im chillin at home.. happy mothers day!
1753072357,hate,tugorditalinda,Fuckin padtron  con sheila.neil.gio.dex.wongo.poncho.bebo.ant.lulu&amp;therest of the niggasz
1753072427,happiness,dongwayne,my hair doesn't look completely retarded. success
1753072514,happiness,blammo_space,"To every mom, mommy and mother, Happy Mother's Day   Hope you all do something special and fun today."
1753072558,worry,georgie_carroll,"@LauraRepetti i tested on an old shirt first, which was good coz they failed, but the two i did properly look awesome"
1753072629,sadness,THANKyUNIVERSE,Enjoying the happiness of this special day. Another day that I can make the best one of my life
1753072673,neutral,Asfbabay,#test SEO SMO marketing  try it
1753072705,neutral,jessedelling1,Scotts the only guy for me   Good night&lt;3
1753072839,love,shellyrose1915,@Immunerock Good luck on Monday!  Keep on rockin'
1753072899,happiness,mircsarah,@a_tall_blonde   ~~Hello~~~  and thanks for the follow.
1753072905,love,napalm_ron,back from melly's party... i had fun...  i'm sleepy now...
1753072909,relief,JasonHaberman,@chillman2 dude... Can you really be a bachelor at this point?? Don't worry about it.
1753072949,worry,snoopmikey,"@jeffcannata before I contemplate that any further, I'm gonna go ahead and take that as a compliment."
1753072966,neutral,kistinfrancia,@sheilasela shelaaaaaaaa
1753073008,love,danyelleb,watching Bones with Naty. Have made her a fan! Mission convert Naty: Success...now onto Mission convert Meagan
1753073024,neutral,Kazarelth,@Rockstar_Sid I did  $3 for a full length video. Not bad
1753073031,happiness,CiaraRenee,"@pjhoody &quot;It's your birthday, so I know you wanna riiidddddeeee out!&quot; Have fun in the club"
1753073075,fun,Aly3s0n5,On her way home from prom  so fun!
1753073204,fun,lynne08,eeehhh. my right eye's twitching. gonna go and watch Boystown. @camerontdf happy birthday!
1753073219,surprise,droagan,oh about you lol sorry my minds always on you
1753073225,neutral,kirash4,@Suzyqbee10 I told you ... big head.
1753073261,happiness,CultureSnobette,Had the Best lazy/really productive day ever. So many options lay ahead of me.  My only job is prioritize them  Thank u universe. -Luv DD
1753073275,fun,dmcox,"@David_Kaufer Well, I am crossing my fingers!  We have another year so, lots of hope in my heart! We will see! Thx! G'night!"
1753073294,worry,afavoritemelody,See FTSK tonight in Grand Rapids
1753073319,fun,safia_,@BrainiacSociety have fun at the viper room tomorrow night  i know the fam out there will be in attendance to support all of yall
1753073340,happiness,lotusheartbreak,@devyra lol you always make me happy.  i promise i won't. lol its only 1 silly. you are up late too my friend
1753073383,neutral,eL_Cheg,says good morning world!  http://plurk.com/p/sv034
1753073385,love,nilla,@khasabadmemory thanks for teaching me how to play a part of that song
1753073487,love,lisacapone,@SweetAmes - SO.... yeah. I VERY much appreciate that.
1753073578,sadness,omgnewnew,been high azza bitch all day.... was goody... i missed u twitter
1753073592,fun,Savvygrl7,@Milzyxx just hanging with my bestie
1753073637,happiness,aussiemcflyfan,@DebbieFletcher Happy Mothers Day! i hope tom got you something special! enjoy day!  xo
1753073642,neutral,coooties,"@stacyyuu your mom, actually"
1753073650,neutral,miriamsays,@AnnaMariaPdT Hey!  Who are you closest to among all the Disney stars?  [I'm a Filipno too. D]
1753073652,fun,ATWAstephanie,haha @ playing fall out boy in a bar full of older people.  they's need to be educate.
1753073653,happiness,cassone,Mariana ~ Photography by Cassone's May 2009 Feature http://bit.ly/E2bjm  - Thanks so much
1753073717,worry,justlil,gotta hit the hay y'all. big day with the kiddos 2maro. i love being a mommy  much love-- lil
1753073722,surprise,Scyranth,@Alexxstar wow thot we'd lost ya lol lol
1753073780,love,roxy_anne,Happy Mother's Day!
1753073797,love,LauraLieffring,The kids were awesome today! They loved the face painting!
1753073823,love,samthepenguin,@doc18 awesome! cheers man! don't know if i'll have much money left after todays shopping spree though!
1753073847,surprise,nuiko,@SFOBear Goodnight!!!!!!
1753073869,love,SiAnNaMaurieta,@cacsb911 thank you cici  right back at ya!
1753073910,love,kiannabanks,@angiemartinez happy mothers day ang
1753073989,love,kathleen118,"I forgot, Happy Mom's day."
1753074016,worry,Glide21,"Beautiful sunny mornig here in London, time for the morning meditation and some inspired living  http://ff.im/2L36n"
1753074039,worry,xxcassidyxx,Well then andy i dont think you should date me
1753074101,happiness,bettinapancho,Michael Cera has a new movie!
1753074126,happiness,farahthirteen,is resting. ahhhhh. I feel good
1753074153,happiness,BrooklynnWatts,Ryan Stiles is still the funniest man ever. Got some great news and some not great news tonight. So happy I could burst
1753074154,empty,marielenh,"@AchtungMusic haha. I know. Why are you up so early, then?"
1753074179,happiness,Brokwatcher,@howie_d It's a pleassure making you both smile.  Have a nice day and you are making me smile as well being on twitter.. aahhh nice..
1753074238,neutral,LovableKeKe,"@DawnRichard Dawwwwwwwwwwwwn, I hit u back and told u y..........so please Read it, and pray before u decide"
1753074250,neutral,amsjavi,Drinking bud light lime
1753074264,surprise,Killuminatii,"@yuyaymimi Okay, make sure he's alright kk? Cuidalo. Let him know he's a got friend in us aha.."
